colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,thickness,length,width,minimum_order_qty,order_multiple
Black,Texture,Laminate,8846,Laminate Black Texture HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:44:41Z,Texture,0.7,1825,1360,1,1
Black,Woodmatt,Laminate,47234,Laminate Black Woodmatt 0.7mm 3650x1220,1,In stock at your branch,$210.19*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/black/,2025-08-21T07:45:10Z,Woodmatt,0.7,3650,1220,1,1
Peacock Oak,Ravine,Laminate,43796,Laminate Peacock Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/peacock-oak/,2025-08-21T07:45:23Z,Ravine,0.7,3650,1220,1,1
Aegean Oak,Ravine,Laminate,43803,Laminate Aegean Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$259.65*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/aegean-oak/,2025-08-21T07:45:25Z,Ravine,0.7,3650,1220,1,1
Byzantine Oak,Ravine,Laminate,43800,Laminate Byzantine Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$288.66*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/byzantine-oak/,2025-08-21T07:45:27Z,Ravine,0.7,3650,1220,1,1
Persian Oak,Ravine,Laminate,43799,Laminate Persian Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$288.66*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/persian-oak/,2025-08-21T07:45:30Z,Ravine,0.7,3650,1220,1,1
Carmine Oak,Ravine,Laminate,43798,Laminate Carmine Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$259.65*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/carmine-oak/,2025-08-21T07:45:33Z,Ravine,0.7,3650,1220,1,1
Madeira Oak,Ravine,Laminate,43802,Laminate Madeira Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/madeira-oak/,2025-08-21T07:45:36Z,Ravine,0.7,3650,1220,1,1
Saffron Oak,Ravine,Laminate,43801,Laminate Saffron Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/saffron-oak/,2025-08-21T07:45:38Z,Ravine,0.7,3650,1220,1,1
Citrine Oak,Ravine,Laminate,43797,Laminate Citrine Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/citrine-oak/,2025-08-21T07:45:41Z,Ravine,0.7,3650,1220,1,1
Verde Oak,Ravine,Laminate,43795,Laminate Verde Oak Ravine 0.7mm 3650x1220,1,In stock at supply site,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/verde-oak/,2025-08-21T07:45:44Z,Ravine,0.7,3650,1220,1,1
Brushed Aluminium,Metallic,Laminate,5836,Kickboard Laminate (only) Brushed Aluminium 3600 x 1200,1,In stock at supply site,$335.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/brushed-aluminium/,2025-08-21T07:49:04Z,Metallic,0.7,3600,1200,1,1
Brushed Stainless,Metallic,Laminate,6428,Kickboard Laminate (only) Brushed Stainless 3600 x 1200,1,In stock at supply site,$373.25*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/brushed-stainless/,2025-08-21T07:49:08Z,Metallic,0.7,3600,1200,1,1
